"uuid";"url";"filename";"title";"author";"date";"coordinates";"address";"location";"topic";"content";"format";"event";"license";"publisher"
"c37308e7c1d14545b47f67b395a7f8e9";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c37308e7c1d14545b47f67b395a7f8e9/image";"1902_09_086.jpg";"1902_09_086";"Gujer, Julius";1902;"696574,245032";"Poststrasse 20";"8610 Uster";"Baugeschichte Wohnbauten";"Poststrasse 20, Restaurant Schmiedstube, heute Molino. Renoviert und umgebauter Zustand. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e58ebcdfd57c435db1de59c217113bce";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e58ebcdfd57c435db1de59c217113bce/image";"1902_10_001.jpg";"1902_10_001";"Gujer, Julius";1902;;"Stegenstrasse";"8620 Wetzikon";"Baugeschichte Industriebauten";"Mechanische Baumwollspinnerei in Stegen, Wetzikon. AG der Spinnereien v. Jul. und And. Biedermann. Erstmals von Heinrich Kunz 1815 in Betrieb genommen. Ehemalige Mühle. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"fa4dd5061af6402b89fc78bc8460b0ae";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/fa4dd5061af6402b89fc78bc8460b0ae/image";"1902_10_002.jpg";"1902_10_002";"Gujer, Julius";1902;;"Stegenstrasse";"8620 Wetzikon";"Baugeschichte Industriebauten";"Mechanische Baumwollspinnerei in Stegen, Wetzikon. AG der Spinnereien v. Jul. und And. Biedermann. Erstmals von Heinrich Kunz 1815 in Betrieb genommen. Ehemalige Mühle. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c522372c426941179ecf1d5326ff0fdd";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c522372c426941179ecf1d5326ff0fdd/image";"1902_10_003.jpg";"1902_10_003";"Gujer, Julius";1902;;"Zürcherstrasse 29";"8620 Wetzikon";"Baugeschichte Industriebauten";"Mechanische Wechswberei A. Gubelmann, Wetzikon. Im Hintergrund links der Viadukt der Pfäffikerbahn über die Usterstrasse. Blick Richtung Uster. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0153937975a2464b9100da3c91893b54";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0153937975a2464b9100da3c91893b54/image";"1902_10_004.jpg";"1902_10_004";"Gujer, Julius";1902;;"Zürcherstrasse 40/42";"8620 Wetzikon";"Baugeschichte Industriebauten";"Mechanische Werkstätten von Honegger u. Cie. in Medikon. Heute Kulturfabrik.";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"9ebe5e94e1974a5cb4cd331dcefe6a83";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/9ebe5e94e1974a5cb4cd331dcefe6a83/image";"1902_10_005.jpg";"1902_10_005";"Gujer, Julius";1902;;"Zürcherstrasse 47";"8620 Wetzikon";"Baugeschichte Industriebauten";"Die 1843 gegründete Seidenzwirnerei Dürsteler u. Cie in Schönthal Wetzikon. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c356094be50744b58e44ad71c4c23ff3";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c356094be50744b58e44ad71c4c23ff3/image";"1902_10_006.jpg";"1902_10_006";"Gujer, Julius";1902;;;"8620 Wetzikon";"Baugeschichte Industriebauten";"Spinnerei Medikon von Wilhelm Honegger. Gegründet 1833. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"483642f532ea48b28fae646032ef2200";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/483642f532ea48b28fae646032ef2200/image";"1902_10_007.jpg";"1902_10_007";"Gujer, Julius";1902;;;"8620 Wetzikon";"Baugeschichte Industriebauten";"Mechanische Baumwollspinnerei von Friedrich Schuler-Schmid in Wetzikon. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"331c68a6c1e2488b955ecfae409b808a";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/331c68a6c1e2488b955ecfae409b808a/image";"1902_10_007a.jpg";"1902_10_007a";"Gujer, Julius";1902;;"Zürcherstrasse 120";"8620 Wetzikon";"Baugeschichte Industriebauten";"Baumwollspinnerei Braschler u. Cie. im Floss bei Wetzikon. Gegründet 1821. Blickrichtung Wetzikon. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"de8b8abd074b4ff2a413d4945e7482e8";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/de8b8abd074b4ff2a413d4945e7482e8/image";"1902_10_008.jpg";"1902_10_008";"Gujer, Julius";1902;;"Zürcherstrasse 120";"8620 Wetzikon";"Baugeschichte Industriebauten";"Baumwollspinnerei Braschler u. Cie. im Floss bei Wetzikon. Gegründet 1821. Blickrichtung Uster ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"17c3df51b869470587a8c965bab324d8";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/17c3df51b869470587a8c965bab324d8/image";"1902_10_010.jpg";"1902_10_010";"Gujer, Julius";1902;;"Zürichstrasse 17";"8607 Aathal-Seegräben";"Baugeschichte Industriebauten";"Spinnerei Aathal in Aathal-Seegräben. Gegründet 1849. Blickrichtung Uster. Aathalstrasse verläuft nicht sichtbar hinter dem Baukörper. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"99c39a7043b6411bad791a2464de613d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/99c39a7043b6411bad791a2464de613d/image";"1902_10_011.jpg";"1902_10_011";"Gujer, Julius";1902;;"Zürichstrasse 63";"8607 Aathal-Seegräben";"Baugeschichte Industriebauten";"Spinnerei Neutal in Aathal-Seegräben. Gegründet 1853 von Heinrich Kunz. Blickrichtung Uster. Aatalstrasse rechts im Bild. ";"jpeg";"Fototour nach Wetzikon und Aathal";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4f1bbb434926444da95fea01e4efeeed";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4f1bbb434926444da95fea01e4efeeed/image";"1902_10_012.jpg";"1902_10_012";"Gujer, Julius";1902;"698384,244669";"Aathalstrasse 84";"8610 Uster";"Baugeschichte Industriebauten";"Trümpler u. Söhne, Zürich. Baumwollspinnerei in Oberuster. Gegründet 1816 bzw. 1834. Blick Richtung Uster. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6723fc264bd6429fbe2578a8da3275aa";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6723fc264bd6429fbe2578a8da3275aa/image";"1902_10_013.jpg";"1902_10_013";"Gujer, Julius";1902;"698292,244710";"Aathalstrasse 74-84";"8610 Uster";"Baugeschichte Industriebauten";"Trümpler u. Söhne, Zürich. Baumwollspinnerei in Oberuster. Gegründet 1816 bzw. 1834. Blick Richtung Aatal. Anbau vorne von 1878. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7f7f46bb5e8d47708bcfd4d289b4ce02";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7f7f46bb5e8d47708bcfd4d289b4ce02/image";"1902_10_014.jpg";"1902_10_014";"Gujer, Julius";1902;"697538,244581";"Steigstrasse 2";"8610 Uster";"Baugeschichte Industriebauten";"Seidenweberei Paul Sigrist an der Steigstrasse 2 in Uster. Bild von der Inselstrasse auf den Sheddach- Komplex. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"625216afed1945929233138905e29ec5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/625216afed1945929233138905e29ec5/image";"1902_10_014a.jpg";"1902_10_014a";"Gujer, Julius";1902;"697575,244639";"Aathalstrasse 34";"8610 Uster";"Baugeschichte Industriebauten";"Aathalstrasse vor der Abzweigung Steigstrasse in Oberuster. Geradeaus der Kubus der Baumwollspinnerei Huber von 1846. Gesprengt in den 80er jahren des 20. Jahrhunderts. Davor Villa Huber an der Aatalstrasse 34. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3b4079dfd55a4edd8baf85fd5e636542";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3b4079dfd55a4edd8baf85fd5e636542/image";"1902_10_015.jpg";"1902_10_015";"Gujer, Julius";1902;"697493,244680";"Aathalstrasse 28-32";"8610 Uster";"Baugeschichte Industriebauten";"Mechanische Werkstätte Fritz Wunderli in Oberuster. Rechts der Strasse entlang Industriekomplex an der Aatalstrasse 28-32 mit der alten Öle als Kopfbau. Links im Hintergrund Fabrik Huber mit Villa. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0f2315ec4f30460d9f66df95d9405378";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0f2315ec4f30460d9f66df95d9405378/image";"1902_10_016.jpg";"1902_10_016";"Gujer, Julius";1902;"697260,244747";"Florastrasse 42";"8610 Uster";"Baugeschichte Industriebauten";"Baumwollspinnerei Heusser-Staub an der Florastrasse 42 ehemals Fabrik Kunz I von 1816, bzw. 1836. Blick vom alten Industrieweiher hinter der Inselstrasse aus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"fa55d62d57b143148053d72143b80096";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/fa55d62d57b143148053d72143b80096/image";"1902_10_018.jpg";"1902_10_018";"Gujer, Julius";1902;"696543,244959";"Seestrasse 3";"8610 Uster";"Baugeschichte Industriebauten";"Julius Gujer u. Cie. Fabrik Zangger an der Seestrasse 3 in Uster. Blick von Osten über den Fabrikkanal hinweg. Erbaut 1869. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a7245ca8c39340d1b64330a62d71d272";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a7245ca8c39340d1b64330a62d71d272/image";"1902_10_019.jpg";"1902_10_019";"Gujer, Julius";1902;"696174,244927";"Im Lot 8";"8610 Uster";"Baugeschichte Industriebauten";"Bamwollspinnerei Heinz Knecht, spätere BUAG von der Quellenstrasse nach Westen aufgenommen. Gegründet 1860. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d4525fbd95c04383a20a4665b149ca7a";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d4525fbd95c04383a20a4665b149ca7a/image";"1902_10_020.jpg";"1902_10_020";"Gujer, Julius";1902;"695535,244672";"Turbinenweg 4";"8610 Uster";"Baugeschichte Industriebauten";"Eschersche Spinnerei und Zwirnerei in Niederuster, ehemalige Baumwollspinnerei Kunz, gegründet 1824 vom Standort der Mühle Nederuster aufgenommen. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a009a5f30e4e4d24966286f88cb88114";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a009a5f30e4e4d24966286f88cb88114/image";"1902_10_021.jpg";"1902_10_021";"Gujer, Julius";1902;"695583,244596";"Seestrasse 64";"8610 Uster";"Baugeschichte Industriebauten";"Jacques Lenzlinger, mechanisches Baugeschäft und Sägerei in Niederuster. Die beiden Häuser vorne stehen heute nicht mehr. Ganz links die Mühle Niederuster. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0936d048394e4fbcaa90a4b19dc74af0";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0936d048394e4fbcaa90a4b19dc74af0/image";"1902_10_022.jpg";"1902_10_022";"Gujer, Julius";1902;;"Sonnenbergstrasse 1";"8610 Uster";"Baugeschichte Industriebauten";"Zwirnerei Gustav Zollinger in Niederuster. Zugunsten der Renovierung und Restaurierung der Mühle 1984 abgebrochen. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"2323ec16dab34440982f5d132bae61b2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2323ec16dab34440982f5d132bae61b2/image";"1902_10_024.jpg";"1902_10_024";"Gujer, Julius";1902;"695003,244882";"Seestrasse 110";"8610 Uster";"Baugeschichte Industriebauten";"Chappe u. Cordonnetspinnerei von André Bindschädler in Niederuster, Turicum. Rechts im Hintergrund das Fabrikantenwohnhaus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"bba31839ab74464da08fb9f6f5bb33b0";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bba31839ab74464da08fb9f6f5bb33b0/image";"1902_10_025.jpg";"1902_10_025";"Gujer, Julius";1902;"697750,244603";"Aathalstrasse 41";"8610 Uster";"Baugeschichte Industriebauten";"Mühle Oberuster an der Aatalstrasse 41. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"31307eeeba9647f78409fa95f49c1984";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/31307eeeba9647f78409fa95f49c1984/image";"1902_10_026.jpg";"1902_10_026";"Gujer, Julius";1902;"696716,245263";"Industriestrasse 1c";"8610 Uster";"Baugeschichte Industriebauten";"Lokremise II französischen Typs. Ganz rechts Remise I von 1856. Dazwischen Zwischenbau der Giesserei Blank. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"31586bf1e1fc474fa5c6092f65f7598e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/31586bf1e1fc474fa5c6092f65f7598e/image";"1902_10_027.jpg";"1902_10_027";"Gujer, Julius";1902;"696872,244632";"Brauereistrasse 15";"8610 Uster";"Baugeschichte Industriebauten";"Brauerei Uster an der Brauereistrasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"89462d1452324de7b0f2f11b3d27959e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/89462d1452324de7b0f2f11b3d27959e/image";"1902_10_028.jpg";"1902_10_028";"Gujer, Julius";1902;"696509,245437";"Industriestrasse 31";"8610 Uster";"Baugeschichte Industriebauten";"Gründungsbau des Baugeschäftes Valentini-Müller an der Industriestrasse. Später Seidendrucker und Weichkäserei (Heidi-Käse). Heute abgebrochen. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9677f5ee04e40348ea6173536e6f444";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9677f5ee04e40348ea6173536e6f444/image";"1902_10_029.jpg";"1902_10_029";"Gujer, Julius";1902;"696970,245091";"Neuwiesenstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"Zellweger, Werkstätten für Electrotechnik an der Bahnstrasse, bzw. Neuwiesenstrasse 10. Links Villa Elektra an der Bahnstrasse 11. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"bc0e5f3829154b4bbbbaf65d217131be";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/bc0e5f3829154b4bbbbaf65d217131be/image";"1902_10_030.jpg";"1902_10_030";"Gujer, Julius";1902;"697018,245370";"Feldhofstrasse 2";"8610 Uster";"Baugeschichte Industriebauten";"Bau und Zimmergeschäft Heinrich Boller unterhalb des Spital Uster. Im Hintergrund links ist das alte Spital Uster zu sehen, welches 1982 abgerissen wurde. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6034eedc43a342f5b6935d8ff54778d0";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6034eedc43a342f5b6935d8ff54778d0/image";"1902_10_031.jpg";"1902_10_031";"Gujer, Julius";1902;"697059,245196";"Asylstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"Electrische Centrale Uster an der Asylstrasse. Heute Musikcontainer. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e8622290573448a5a68e5cfc869d6bc0";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e8622290573448a5a68e5cfc869d6bc0/image";"1903_1904_11_004.jpg";"1903_1904_11_004";"Gujer, Julius";1903;"696921,244801";"Florastrasse 22";"8610 Uster";"Baugeschichte Industriebauten";"Badende Mädchen im Kanal vor der Badeanstalt. Rechts hinter dem stehenden Mädchen Überlauf aus der Badeanstalt in den Kanal. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0698cf27fe104db3abe49fa22f4428b2";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0698cf27fe104db3abe49fa22f4428b2/image";"1903_1904_11_005.jpg";"1903_1904_11_005";"Gujer, Julius";1903;"696872,244632";"Brauereistrasse 15";"8610 Uster";"Baugeschichte Industriebauten";"Brauerei Uster von Norden, vom Gelände der Fabrik Zangger an der Florastrasse 18 aus betrachtet. Ganz links Schuppen der Fabrik. Im Graben im Vordergrund führt der Fabrikkanal entlang. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"aebc31d3d10c480aa03f142e17f82d2b";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/aebc31d3d10c480aa03f142e17f82d2b/image";"1903_1904_11_007.jpg";"1903_1904_11_007";"Gujer, Julius";1903;"696872,244632";"Brauereistrasse 15";"8610 Uster";"Baugeschichte Industriebauten";"Brauerei Uster vom Aabach aus. Kinder spielen im Flachwasser eines Kataraktes und sitzen auf einem Brückenwiderlager. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b1c8a5fe3aad4d108c7fe3219fc67888";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b1c8a5fe3aad4d108c7fe3219fc67888/image";"1903_1904_11_010.jpg";"1903_1904_11_010";"Gujer, Julius";1903;;;"8000 Zürich";;"Hotel Dolder in Zürich. ";"jpeg";"Ausflug zum Hotel Dolder nach Zürich";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f37c9f2a489e4f1d96d13d89f63a610a";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f37c9f2a489e4f1d96d13d89f63a610a/image";"1903_1904_11_011.jpg";"1903_1904_11_011";"Gujer, Julius";1903;"696722,244846";"Zentralstrasse 9-13";"8610 Uster";"Baugeschichte Wohnbauten";"Flarz an der Zentralstrasse 9-13. Im Hintergrund rechts oben die Obere Farb. Ganz links hinter den Bäumen das ehemalige Kantonalbankgebäude an der Zentralstrasse 5. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ed50f3e7063e4d4eb7e563c5b1c3db92";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ed50f3e7063e4d4eb7e563c5b1c3db92/image";"1903_1904_11_012.jpg";"1903_1904_11_012";"Gujer, Julius";1903;"696710,245172";"Bahnhof Uster";"8610 Uster";"Baugeschichte Industriebauten";"„Schulreise am 26. Juni 1903. Abfahrt“. Ganz links Bahnhofgebäude mit neuem Anbau. Neues Perrondach. Rechts daneben die alte Remise I mit vollständig sichtbarem Seitenrisaliten. Noch bevor der Grossbau Rüegg 1912 daneben entstand und den Risaliten inkorporierte. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"9ae49b11a93d4025ac8b00f50f1e369d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/9ae49b11a93d4025ac8b00f50f1e369d/image";"1903_1904_11_020.jpg";"1903_1904_11_020";"Gujer, Julius";1903;"696496,244781";"Schulweg 7";"8610 Uster";"Baugeschichte Stadtraum";"Blick von Apothekerstrasse auf die Kirche. Das Haus in der rechten Bildhälfte ist das heutige Restaurant Kastanie am Schulweg 7. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4ece08ff7b4e4165b27c67b1d2bda257";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4ece08ff7b4e4165b27c67b1d2bda257/image";"1903_1904_11_040.jpg";"1903_1904_11_040";"Gujer, Julius";1903;"696674,244817";"Zentralstrasse 15";"8610 Uster";"Baugeschichte Stadtraum";"Blick vom Haldenbuchweg auf Uster. In der Mitte der Inselhof, rechts davon Fabrik Zangger an der Seestrasse 3. Ganz rechts der Trocknungsturm der Oberen Farb. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6e08a62a6ac0439baa95228948b7ccfc";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6e08a62a6ac0439baa95228948b7ccfc/image";"1903_1904_11_041.jpg";"1903_1904_11_041";"Gujer, Julius";1904;"696475,244761";"Schulweg 6";"8610 Uster";"Baugeschichte Schulhäuser";"Blick von der Kirche in den Schulweg auf das Schulhaus Dorf. Rechts die Kastanie am Schulweg 7. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7455ef8c51d840cc8019409b3b6b2d33";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7455ef8c51d840cc8019409b3b6b2d33/image";"1903_1904_11_042.jpg";"1903_1904_11_042";"Gujer, Julius";1904;"696872,244632";"Brauereistrasse 15";"8610 Uster";"Baugeschichte Industriebauten";"Brauerei Uster vom Aabch aus betrachtet. Kinder auf dem Widerlager.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
